"","DATE","PRCP","TMAX","TMIN","Year","Month","Day"
"9159",1965-11-10,0.45,57,46,1965,11,10
"9160",1965-11-11,0.37,52,46,1965,11,11
"9161",1965-11-12,0.76,51,47,1965,11,12
"9162",1965-11-13,0.48,55,47,1965,11,13
"9163",1965-11-14,0.01,57,40,1965,11,14
"9164",1965-11-15,0,58,39,1965,11,15
"9165",1965-11-16,0,61,43,1965,11,16
"9166",1965-11-17,0.11,61,50,1965,11,17
"9167",1965-11-18,0.31,59,47,1965,11,18
"9168",1965-11-19,0.37,62,49,1965,11,19
"9169",1965-11-20,0.42,60,49,1965,11,20
"9170",1965-11-21,0.15,55,49,1965,11,21
"9171",1965-11-22,0.28,50,36,1965,11,22
"9172",1965-11-23,0,49,36,1965,11,23
"9173",1965-11-24,0.08,47,32,1965,11,24
"9174",1965-11-25,0,45,32,1965,11,25
"9175",1965-11-26,0.17,49,42,1965,11,26
"9176",1965-11-27,0,52,41,1965,11,27
"9177",1965-11-28,0,52,37,1965,11,28
"9178",1965-11-29,0,48,32,1965,11,29
"9179",1965-11-30,0,48,42,1965,11,30
"9180",1965-12-01,0.1,57,44,1965,12,1
"9181",1965-12-02,0,53,46,1965,12,2
"9182",1965-12-03,0.22,60,45,1965,12,3
"9183",1965-12-04,0.29,56,44,1965,12,4
"9184",1965-12-05,0,54,44,1965,12,5
"9185",1965-12-06,0.06,56,47,1965,12,6
"9186",1965-12-07,0.26,57,40,1965,12,7
"9187",1965-12-08,0,54,38,1965,12,8
"9188",1965-12-09,0,52,34,1965,12,9
"9189",1965-12-10,0.1,46,35,1965,12,10
"9190",1965-12-11,0,44,33,1965,12,11
"9191",1965-12-12,0,46,33,1965,12,12
"9192",1965-12-13,0.12,39,27,1965,12,13
"9193",1965-12-14,0,41,28,1965,12,14
"9194",1965-12-15,0,36,28,1965,12,15
"9195",1965-12-16,0,36,25,1965,12,16
"9196",1965-12-17,0,39,19,1965,12,17
"9197",1965-12-18,0,39,27,1965,12,18
"9198",1965-12-19,0,40,22,1965,12,19
"9199",1965-12-20,0.36,38,22,1965,12,20
"9200",1965-12-21,0.06,39,32,1965,12,21
"9201",1965-12-22,0,39,32,1965,12,22
"9202",1965-12-23,0.9,45,32,1965,12,23
"9203",1965-12-24,0.31,44,34,1965,12,24
"9204",1965-12-25,0.24,40,32,1965,12,25
"9205",1965-12-26,0.83,38,32,1965,12,26
"9206",1965-12-27,1.79,48,32,1965,12,27
"9207",1965-12-28,0.88,47,36,1965,12,28
"9208",1965-12-29,0.37,45,32,1965,12,29
"9209",1965-12-30,0.44,40,32,1965,12,30
"9210",1965-12-31,0.01,38,32,1965,12,31
"9211",1966-01-01,0.32,42,33,1966,1,1
"9212",1966-01-02,0.76,42,36,1966,1,2
"9213",1966-01-03,1.32,46,32,1966,1,3
"9214",1966-01-04,0.21,44,33,1966,1,4
"9215",1966-01-05,0.95,55,37,1966,1,5
"9216",1966-01-06,0.14,53,44,1966,1,6
"9217",1966-01-07,0.06,51,42,1966,1,7
"9218",1966-01-08,0.08,50,38,1966,1,8
"9219",1966-01-09,0.02,44,32,1966,1,9
"9220",1966-01-10,0.16,45,38,1966,1,10
"9221",1966-01-11,0.08,48,43,1966,1,11
"9222",1966-01-12,0.23,51,43,1966,1,12
"9223",1966-01-13,0.18,55,45,1966,1,13
"9224",1966-01-14,0.34,50,42,1966,1,14
"9225",1966-01-15,0,49,34,1966,1,15
"9226",1966-01-16,0,49,32,1966,1,16
"9227",1966-01-17,0,43,27,1966,1,17
"9228",1966-01-18,0,48,30,1966,1,18
"9229",1966-01-19,0,35,25,1966,1,19
"9230",1966-01-20,0,36,24,1966,1,20
"9231",1966-01-21,0,34,29,1966,1,21
"9232",1966-01-22,0,40,33,1966,1,22
"9233",1966-01-23,0.1,43,35,1966,1,23
"9234",1966-01-24,0.1,38,35,1966,1,24
"9235",1966-01-25,0,42,33,1966,1,25
"9236",1966-01-26,0,44,29,1966,1,26
"9237",1966-01-27,0.04,40,35,1966,1,27
"9238",1966-01-28,0.06,49,35,1966,1,28
"9239",1966-01-29,0.27,45,41,1966,1,29
"9240",1966-01-30,0.32,52,39,1966,1,30
"9241",1966-01-31,0,49,31,1966,1,31
"9242",1966-02-01,0,47,27,1966,2,1
"9243",1966-02-02,0,50,29,1966,2,2
"9244",1966-02-03,0,46,40,1966,2,3
"9245",1966-02-04,0.06,51,38,1966,2,4
"9246",1966-02-05,0.13,49,39,1966,2,5
"9247",1966-02-06,0.02,50,40,1966,2,6
"9248",1966-02-07,0.05,49,35,1966,2,7
"9249",1966-02-08,0.19,49,39,1966,2,8
"9250",1966-02-09,0.22,46,35,1966,2,9
"9251",1966-02-10,0,42,28,1966,2,10
"9252",1966-02-11,0.34,48,35,1966,2,11
"9253",1966-02-12,0.06,50,33,1966,2,12
"9254",1966-02-13,0,48,40,1966,2,13
"9255",1966-02-14,0.02,49,33,1966,2,14
"9256",1966-02-15,0,48,26,1966,2,15
"9257",1966-02-16,0,50,28,1966,2,16
"9258",1966-02-17,0,47,29,1966,2,17
"9259",1966-02-18,0,45,31,1966,2,18
"9260",1966-02-19,0.23,50,34,1966,2,19
"9261",1966-02-20,0,58,40,1966,2,20
"9262",1966-02-21,0,60,36,1966,2,21
"9263",1966-02-22,0.2,57,43,1966,2,22
"9264",1966-02-23,0.04,58,37,1966,2,23
"9265",1966-02-24,0,59,31,1966,2,24
"9266",1966-02-25,0,53,43,1966,2,25
"9267",1966-02-26,0,52,43,1966,2,26
"9268",1966-02-27,0.07,48,37,1966,2,27
"9269",1966-02-28,0.07,48,36,1966,2,28
"9270",1966-03-01,0.09,44,33,1966,3,1
"9271",1966-03-02,0.02,48,30,1966,3,2
"9272",1966-03-03,0.04,47,33,1966,3,3
"9273",1966-03-04,0.12,50,34,1966,3,4
"9274",1966-03-05,0.14,56,39,1966,3,5
"9275",1966-03-06,0.65,51,38,1966,3,6
"9276",1966-03-07,0.17,50,37,1966,3,7
"9277",1966-03-08,0.48,56,42,1966,3,8
"9278",1966-03-09,1,53,42,1966,3,9
"9279",1966-03-10,0,56,37,1966,3,10
"9280",1966-03-11,0,57,30,1966,3,11
"9281",1966-03-12,0.03,58,47,1966,3,12
"9282",1966-03-13,0.47,60,48,1966,3,13
"9283",1966-03-14,0.25,53,46,1966,3,14
"9284",1966-03-15,0.12,54,41,1966,3,15
"9285",1966-03-16,0.06,47,37,1966,3,16
"9286",1966-03-17,0,52,33,1966,3,17
"9287",1966-03-18,0.22,53,43,1966,3,18
"9288",1966-03-19,0.3,48,38,1966,3,19
"9289",1966-03-20,0.48,44,37,1966,3,20
"9290",1966-03-21,0,52,34,1966,3,21
"9291",1966-03-22,0,58,29,1966,3,22
"9292",1966-03-23,0,65,35,1966,3,23
"9293",1966-03-24,0,69,33,1966,3,24
"9294",1966-03-25,0,74,35,1966,3,25
"9295",1966-03-26,0,70,41,1966,3,26
"9296",1966-03-27,0,63,44,1966,3,27
"9297",1966-03-28,0,61,43,1966,3,28
"9298",1966-03-29,0,69,33,1966,3,29
"9299",1966-03-30,0.07,58,44,1966,3,30
"9300",1966-03-31,0,68,44,1966,3,31
"9301",1966-04-01,0.01,60,38,1966,4,1
"9302",1966-04-02,0,60,35,1966,4,2
"9303",1966-04-03,0,66,33,1966,4,3
"9304",1966-04-04,0,71,46,1966,4,4
"9305",1966-04-05,0,75,40,1966,4,5
"9306",1966-04-06,0,72,44,1966,4,6
"9307",1966-04-07,0,63,45,1966,4,7
"9308",1966-04-08,0,55,47,1966,4,8
"9309",1966-04-09,0.05,62,47,1966,4,9
"9310",1966-04-10,0.15,58,46,1966,4,10
"9311",1966-04-11,0.21,55,41,1966,4,11
"9312",1966-04-12,0.01,51,39,1966,4,12
"9313",1966-04-13,0,61,35,1966,4,13
"9314",1966-04-14,0.05,57,46,1966,4,14
"9315",1966-04-15,0,67,44,1966,4,15
"9316",1966-04-16,0,63,34,1966,4,16
"9317",1966-04-17,0,63,35,1966,4,17
"9318",1966-04-18,0,59,35,1966,4,18
"9319",1966-04-19,0,62,32,1966,4,19
"9320",1966-04-20,0.16,51,38,1966,4,20
"9321",1966-04-21,0.08,57,43,1966,4,21
"9322",1966-04-22,0,59,44,1966,4,22
"9323",1966-04-23,0,59,40,1966,4,23
"9324",1966-04-24,0,64,37,1966,4,24
"9325",1966-04-25,0.06,57,37,1966,4,25
"9326",1966-04-26,0.07,56,37,1966,4,26
"9327",1966-04-27,0,60,35,1966,4,27
"9328",1966-04-28,0,59,43,1966,4,28
"9329",1966-04-29,0,62,42,1966,4,29
"9330",1966-04-30,0,66,47,1966,4,30
"9331",1966-05-01,0,76,41,1966,5,1
"9332",1966-05-02,0,77,44,1966,5,2
"9333",1966-05-03,0,82,45,1966,5,3
"9334",1966-05-04,0,86,48,1966,5,4
"9335",1966-05-05,0.3,78,51,1966,5,5
"9336",1966-05-06,0.15,66,50,1966,5,6
"9337",1966-05-07,0,75,47,1966,5,7
"9338",1966-05-08,0,76,50,1966,5,8
"9339",1966-05-09,0,69,45,1966,5,9
"9340",1966-05-10,0,60,46,1966,5,10
"9341",1966-05-11,0,70,42,1966,5,11
"9342",1966-05-12,0.09,62,46,1966,5,12
"9343",1966-05-13,0.05,56,43,1966,5,13
"9344",1966-05-14,0.02,59,43,1966,5,14
"9345",1966-05-15,0.27,53,44,1966,5,15
"9346",1966-05-16,0,61,43,1966,5,16
"9347",1966-05-17,0,66,37,1966,5,17
"9348",1966-05-18,0,79,42,1966,5,18
"9349",1966-05-19,0,78,46,1966,5,19
"9350",1966-05-20,0,71,51,1966,5,20
"9351",1966-05-21,0.01,60,41,1966,5,21
"9352",1966-05-22,0,61,41,1966,5,22
"9353",1966-05-23,0,72,40,1966,5,23
"9354",1966-05-24,0,81,46,1966,5,24
"9355",1966-05-25,0,87,51,1966,5,25
"9356",1966-05-26,0,70,44,1966,5,26
"9357",1966-05-27,0,64,39,1966,5,27
"9358",1966-05-28,0,71,43,1966,5,28
"9359",1966-05-29,0,72,45,1966,5,29
"9360",1966-05-30,0,59,41,1966,5,30
"9361",1966-05-31,0.02,61,39,1966,5,31
"9362",1966-06-01,0,64,39,1966,6,1
"9363",1966-06-02,0,59,46,1966,6,2
"9364",1966-06-03,0,61,46,1966,6,3
"9365",1966-06-04,0,67,42,1966,6,4
"9366",1966-06-05,0,80,41,1966,6,5
"9367",1966-06-06,0,79,51,1966,6,6
"9368",1966-06-07,0.02,70,52,1966,6,7
"9369",1966-06-08,0,77,52,1966,6,8
"9370",1966-06-09,0,79,56,1966,6,9
"9371",1966-06-10,0.06,71,54,1966,6,10
"9372",1966-06-11,0.04,66,51,1966,6,11
"9373",1966-06-12,0,72,52,1966,6,12
"9374",1966-06-13,0,82,51,1966,6,13
"9375",1966-06-14,0,85,50,1966,6,14
"9376",1966-06-15,0,95,54,1966,6,15
"9377",1966-06-16,0,81,60,1966,6,16
"9378",1966-06-17,0,72,57,1966,6,17
"9379",1966-06-18,0,80,52,1966,6,18
"9380",1966-06-19,0,72,56,1966,6,19
"9381",1966-06-20,0,71,53,1966,6,20
"9382",1966-06-21,0.03,70,53,1966,6,21
"9383",1966-06-22,0.22,74,49,1966,6,22
"9384",1966-06-23,0.17,68,47,1966,6,23
"9385",1966-06-24,0,71,48,1966,6,24
"9386",1966-06-25,0,81,46,1966,6,25
"9387",1966-06-26,0,78,52,1966,6,26
"9388",1966-06-27,0.08,81,58,1966,6,27
"9389",1966-06-28,0.4,73,55,1966,6,28
"9390",1966-06-29,0,71,47,1966,6,29
"9391",1966-06-30,0,72,49,1966,6,30
"9392",1966-07-01,0.25,60,53,1966,7,1
"9393",1966-07-02,0.81,60,53,1966,7,2
"9394",1966-07-03,0.1,68,54,1966,7,3
"9395",1966-07-04,0,77,55,1966,7,4
"9396",1966-07-05,0.01,77,53,1966,7,5
"9397",1966-07-06,0.01,64,53,1966,7,6
"9398",1966-07-07,0,76,56,1966,7,7
"9399",1966-07-08,0,81,54,1966,7,8
"9400",1966-07-09,0,83,55,1966,7,9
"9401",1966-07-10,0,72,59,1966,7,10
"9402",1966-07-11,0,78,57,1966,7,11
"9403",1966-07-12,0,76,56,1966,7,12
"9404",1966-07-13,0,74,57,1966,7,13
"9405",1966-07-14,0,73,59,1966,7,14
"9406",1966-07-15,0,78,56,1966,7,15
"9407",1966-07-16,0,74,59,1966,7,16
"9408",1966-07-17,0,80,57,1966,7,17
"9409",1966-07-18,0,84,57,1966,7,18
"9410",1966-07-19,0,75,57,1966,7,19
"9411",1966-07-20,0,77,52,1966,7,20
"9412",1966-07-21,0,87,52,1966,7,21
"9413",1966-07-22,0,86,55,1966,7,22
"9414",1966-07-23,0,81,56,1966,7,23
"9415",1966-07-24,0.01,70,57,1966,7,24
"9416",1966-07-25,0,76,55,1966,7,25
"9417",1966-07-26,0,81,53,1966,7,26
"9418",1966-07-27,0,88,56,1966,7,27
"9419",1966-07-28,0,88,55,1966,7,28
"9420",1966-07-29,0,89,59,1966,7,29
"9421",1966-07-30,0,81,55,1966,7,30
"9422",1966-07-31,0,81,55,1966,7,31
"9423",1966-08-01,0,87,57,1966,8,1
"9424",1966-08-02,0,89,57,1966,8,2
"9425",1966-08-03,0,84,57,1966,8,3
"9426",1966-08-04,0,81,59,1966,8,4
"9427",1966-08-05,0,81,54,1966,8,5
"9428",1966-08-06,0,85,55,1966,8,6
"9429",1966-08-07,0,88,57,1966,8,7
"9430",1966-08-08,0,76,56,1966,8,8
"9431",1966-08-09,0,79,61,1966,8,9
"9432",1966-08-10,0,75,56,1966,8,10
"9433",1966-08-11,0,81,50,1966,8,11
"9434",1966-08-12,0,85,52,1966,8,12
"9435",1966-08-13,0,79,59,1966,8,13
"9436",1966-08-14,0,81,52,1966,8,14
"9437",1966-08-15,0,80,57,1966,8,15
"9438",1966-08-16,0,78,56,1966,8,16
"9439",1966-08-17,0,85,52,1966,8,17
"9440",1966-08-18,0,84,54,1966,8,18
"9441",1966-08-19,0,87,52,1966,8,19
"9442",1966-08-20,0,88,57,1966,8,20
"9443",1966-08-21,0,93,50,1966,8,21
"9444",1966-08-22,0,74,56,1966,8,22
"9445",1966-08-23,0,82,54,1966,8,23
"9446",1966-08-24,0,81,56,1966,8,24
"9447",1966-08-25,0,75,57,1966,8,25
"9448",1966-08-26,0.09,65,55,1966,8,26
"9449",1966-08-27,0.1,72,57,1966,8,27
"9450",1966-08-28,0,74,49,1966,8,28
"9451",1966-08-29,0.4,69,53,1966,8,29
"9452",1966-08-30,0,74,49,1966,8,30
"9453",1966-08-31,0,79,48,1966,8,31
"9454",1966-09-01,0,80,50,1966,9,1
"9455",1966-09-02,0,78,58,1966,9,2
"9456",1966-09-03,0,85,56,1966,9,3
"9457",1966-09-04,0,91,53,1966,9,4
"9458",1966-09-05,0,87,57,1966,9,5
"9459",1966-09-06,0,76,57,1966,9,6
"9460",1966-09-07,0,81,55,1966,9,7
"9461",1966-09-08,0,77,56,1966,9,8
"9462",1966-09-09,0,76,51,1966,9,9
"9463",1966-09-10,0.08,73,55,1966,9,10
"9464",1966-09-11,0.44,66,51,1966,9,11
"9465",1966-09-12,0,71,50,1966,9,12
"9466",1966-09-13,0,68,46,1966,9,13
"9467",1966-09-14,0.1,61,56,1966,9,14
"9468",1966-09-15,0,71,51,1966,9,15
"9469",1966-09-16,0,71,57,1966,9,16
"9470",1966-09-17,0.35,73,58,1966,9,17
"9471",1966-09-18,0.13,71,55,1966,9,18
"9472",1966-09-19,0,75,47,1966,9,19
"9473",1966-09-20,0,82,50,1966,9,20
"9474",1966-09-21,0,87,54,1966,9,21
"9475",1966-09-22,0.07,78,56,1966,9,22
"9476",1966-09-23,0,75,51,1966,9,23
"9477",1966-09-24,0.3,63,56,1966,9,24
"9478",1966-09-25,0.15,64,56,1966,9,25
"9479",1966-09-26,0.08,69,54,1966,9,26
"9480",1966-09-27,0,73,51,1966,9,27
"9481",1966-09-28,0,79,49,1966,9,28
"9482",1966-09-29,0,78,58,1966,9,29
"9483",1966-09-30,0,84,49,1966,9,30
"9484",1966-10-01,0.07,71,48,1966,10,1
"9485",1966-10-02,0.04,67,48,1966,10,2
"9486",1966-10-03,0,78,44,1966,10,3
"9487",1966-10-04,0,81,46,1966,10,4
"9488",1966-10-05,0,75,46,1966,10,5
"9489",1966-10-06,0.18,62,47,1966,10,6
"9490",1966-10-07,0.01,70,56,1966,10,7
"9491",1966-10-08,0.01,65,49,1966,10,8
"9492",1966-10-09,0,66,38,1966,10,9
"9493",1966-10-10,0,70,42,1966,10,10
"9494",1966-10-11,0,59,45,1966,10,11
"9495",1966-10-12,0.39,54,43,1966,10,12
"9496",1966-10-13,0,56,35,1966,10,13
"9497",1966-10-14,0,55,35,1966,10,14
"9498",1966-10-15,0,60,40,1966,10,15
"9499",1966-10-16,0,55,36,1966,10,16
"9500",1966-10-17,0,60,37,1966,10,17
"9501",1966-10-18,0,62,34,1966,10,18
"9502",1966-10-19,0.26,62,38,1966,10,19
"9503",1966-10-20,0.53,55,40,1966,10,20
"9504",1966-10-21,0.52,54,41,1966,10,21
"9505",1966-10-22,0.26,67,48,1966,10,22
"9506",1966-10-23,0,69,53,1966,10,23
"9507",1966-10-24,0,64,48,1966,10,24
"9508",1966-10-25,0,64,48,1966,10,25
"9509",1966-10-26,0.61,60,50,1966,10,26
"9510",1966-10-27,0,58,46,1966,10,27
"9511",1966-10-28,0,63,41,1966,10,28
"9512",1966-10-29,0.18,58,45,1966,10,29
"9513",1966-10-30,0,60,49,1966,10,30
"9514",1966-10-31,0,65,45,1966,10,31
"9515",1966-11-01,0,66,40,1966,11,1
"9516",1966-11-02,0,61,44,1966,11,2
"9517",1966-11-03,0,60,38,1966,11,3
"9518",1966-11-04,0,62,36,1966,11,4
"9519",1966-11-05,0.2,55,41,1966,11,5
"9520",1966-11-06,0,55,40,1966,11,6
"9521",1966-11-07,0.01,50,37,1966,11,7
"9522",1966-11-08,0,47,33,1966,11,8
"9523",1966-11-09,0.05,48,41,1966,11,9
"9524",1966-11-10,0,51,40,1966,11,10
"9525",1966-11-11,1.37,56,41,1966,11,11
"9526",1966-11-12,0.07,57,45,1966,11,12
"9527",1966-11-13,0.97,54,46,1966,11,13
"9528",1966-11-14,0.36,53,47,1966,11,14
"9529",1966-11-15,0.58,52,48,1966,11,15
"9530",1966-11-16,0.5,56,42,1966,11,16
"9531",1966-11-17,0.1,54,39,1966,11,17
"9532",1966-11-18,0,54,42,1966,11,18
"9533",1966-11-19,0.47,52,47,1966,11,19
"9534",1966-11-20,0.03,54,48,1966,11,20
"9535",1966-11-21,0,52,33,1966,11,21
"9536",1966-11-22,0,43,33,1966,11,22
"9537",1966-11-23,0,51,36,1966,11,23
"9538",1966-11-24,0,50,43,1966,11,24
"9539",1966-11-25,0.17,49,35,1966,11,25
"9540",1966-11-26,0,48,33,1966,11,26
"9541",1966-11-27,0.03,56,44,1966,11,27
"9542",1966-11-28,0,52,44,1966,11,28
"9543",1966-11-29,0.4,53,36,1966,11,29
"9544",1966-11-30,0.19,53,49,1966,11,30
"9545",1966-12-01,0.27,58,49,1966,12,1
"9546",1966-12-02,0.21,57,45,1966,12,2
"9547",1966-12-03,0.18,53,44,1966,12,3
"9548",1966-12-04,1.56,52,39,1966,12,4
"9549",1966-12-05,0.42,49,40,1966,12,5
"9550",1966-12-06,0.38,50,38,1966,12,6
"9551",1966-12-07,0.55,45,35,1966,12,7
"9552",1966-12-08,0,43,35,1966,12,8
"9553",1966-12-09,0.47,41,38,1966,12,9
"9554",1966-12-10,0.29,45,38,1966,12,10
"9555",1966-12-11,0.3,45,42,1966,12,11
"9556",1966-12-12,0.56,56,41,1966,12,12
"9557",1966-12-13,0.35,55,46,1966,12,13
"9558",1966-12-14,0,49,40,1966,12,14
"9559",1966-12-15,0.01,52,44,1966,12,15
"9560",1966-12-16,0,52,38,1966,12,16
"9561",1966-12-17,0,50,36,1966,12,17
"9562",1966-12-18,0,50,37,1966,12,18
"9563",1966-12-19,0.19,51,45,1966,12,19
"9564",1966-12-20,0.01,52,39,1966,12,20
"9565",1966-12-21,0,46,34,1966,12,21
"9566",1966-12-22,0,51,36,1966,12,22
"9567",1966-12-23,0.14,47,39,1966,12,23
"9568",1966-12-24,0.52,48,40,1966,12,24
"9569",1966-12-25,0.11,45,32,1966,12,25
"9570",1966-12-26,0,43,33,1966,12,26
"9571",1966-12-27,0.02,41,34,1966,12,27
"9572",1966-12-28,0.13,46,39,1966,12,28
"9573",1966-12-29,0.06,49,42,1966,12,29
"9574",1966-12-30,0.01,47,42,1966,12,30
"9575",1966-12-31,0.15,48,45,1966,12,31
"9576",1967-01-01,0.06,48,38,1967,1,1
"9577",1967-01-02,0.06,48,39,1967,1,2
"9578",1967-01-03,0.57,50,40,1967,1,3
"9579",1967-01-04,0.29,56,35,1967,1,4
"9580",1967-01-05,0.08,42,33,1967,1,5
"9581",1967-01-06,0.27,48,38,1967,1,6
"9582",1967-01-07,0.01,43,38,1967,1,7
"9583",1967-01-08,0,49,36,1967,1,8
"9584",1967-01-09,0,53,34,1967,1,9
"9585",1967-01-10,0.26,50,40,1967,1,10
"9586",1967-01-11,0.01,51,38,1967,1,11
"9587",1967-01-12,0.31,49,44,1967,1,12
"9588",1967-01-13,0.18,54,49,1967,1,13
"9589",1967-01-14,0,54,47,1967,1,14
"9590",1967-01-15,0.04,53,44,1967,1,15
"9591",1967-01-16,0.08,49,35,1967,1,16
"9592",1967-01-17,0.03,46,34,1967,1,17
"9593",1967-01-18,0.04,43,34,1967,1,18
"9594",1967-01-19,1.01,52,43,1967,1,19
"9595",1967-01-20,0.11,48,41,1967,1,20
"9596",1967-01-21,0.1,43,34,1967,1,21
"9597",1967-01-22,0.01,47,37,1967,1,22
"9598",1967-01-23,0.01,43,33,1967,1,23
"9599",1967-01-24,0.04,46,33,1967,1,24
"9600",1967-01-25,0.32,48,38,1967,1,25
"9601",1967-01-26,0.49,45,39,1967,1,26
"9602",1967-01-27,1.12,54,42,1967,1,27
"9603",1967-01-28,0.43,58,46,1967,1,28
"9604",1967-01-29,0.28,55,39,1967,1,29
"9605",1967-01-30,0,46,33,1967,1,30
"9606",1967-01-31,0,46,31,1967,1,31
"9607",1967-02-01,0.21,51,40,1967,2,1
"9608",1967-02-02,0.06,54,41,1967,2,2
"9609",1967-02-03,0,53,37,1967,2,3
"9610",1967-02-04,0,55,37,1967,2,4
"9611",1967-02-05,0,52,29,1967,2,5
"9612",1967-02-06,0,52,29,1967,2,6
"9613",1967-02-07,0,58,28,1967,2,7
"9614",1967-02-08,0,52,32,1967,2,8
"9615",1967-02-09,0,50,39,1967,2,9
"9616",1967-02-10,0.01,54,39,1967,2,10
"9617",1967-02-11,0.25,49,36,1967,2,11
"9618",1967-02-12,0.01,54,37,1967,2,12
"9619",1967-02-13,0.36,47,35,1967,2,13
"9620",1967-02-14,0.1,44,33,1967,2,14
"9621",1967-02-15,0.3,48,36,1967,2,15
"9622",1967-02-16,0.01,48,40,1967,2,16
"9623",1967-02-17,0.3,53,39,1967,2,17
"9624",1967-02-18,0.02,49,39,1967,2,18
"9625",1967-02-19,0,54,32,1967,2,19
"9626",1967-02-20,0,55,27,1967,2,20
"9627",1967-02-21,0,53,29,1967,2,21
"9628",1967-02-22,0,54,31,1967,2,22
"9629",1967-02-23,0,57,30,1967,2,23
"9630",1967-02-24,0,54,31,1967,2,24
"9631",1967-02-25,0,53,37,1967,2,25
"9632",1967-02-26,0,55,31,1967,2,26
"9633",1967-02-27,0,62,37,1967,2,27
"9634",1967-02-28,0.39,53,40,1967,2,28
"9635",1967-03-01,0.19,50,36,1967,3,1
"9636",1967-03-02,0.05,45,34,1967,3,2
"9637",1967-03-03,0,50,28,1967,3,3
"9638",1967-03-04,0,55,27,1967,3,4
"9639",1967-03-05,0,61,29,1967,3,5
"9640",1967-03-06,0,53,29,1967,3,6
"9641",1967-03-07,0,54,35,1967,3,7
"9642",1967-03-08,0.01,52,41,1967,3,8
"9643",1967-03-09,0.08,46,38,1967,3,9
"9644",1967-03-10,0.04,47,33,1967,3,10
"9645",1967-03-11,0.01,49,31,1967,3,11
"9646",1967-03-12,0,53,25,1967,3,12
"9647",1967-03-13,0.26,52,33,1967,3,13
"9648",1967-03-14,0.83,49,36,1967,3,14
"9649",1967-03-15,0.63,53,39,1967,3,15
"9650",1967-03-16,0.05,56,44,1967,3,16
"9651",1967-03-17,0.38,53,43,1967,3,17
"9652",1967-03-18,0.22,51,35,1967,3,18
"9653",1967-03-19,0.11,53,34,1967,3,19
"9654",1967-03-20,0.01,58,43,1967,3,20
"9655",1967-03-21,0,57,44,1967,3,21
"9656",1967-03-22,0.35,59,46,1967,3,22
"9657",1967-03-23,0.07,52,40,1967,3,23
"9658",1967-03-24,0.06,52,38,1967,3,24
"9659",1967-03-25,0.1,51,40,1967,3,25
"9660",1967-03-26,0.13,52,38,1967,3,26
"9661",1967-03-27,0,53,38,1967,3,27
"9662",1967-03-28,0.24,44,35,1967,3,28
"9663",1967-03-29,0.1,48,36,1967,3,29
"9664",1967-03-30,0.39,47,35,1967,3,30
"9665",1967-03-31,0,53,33,1967,3,31
"9666",1967-04-01,0,61,35,1967,4,1
"9667",1967-04-02,0,63,33,1967,4,2
"9668",1967-04-03,0,65,34,1967,4,3
"9669",1967-04-04,0.18,52,42,1967,4,4
"9670",1967-04-05,0.02,54,37,1967,4,5
"9671",1967-04-06,0,65,32,1967,4,6
"9672",1967-04-07,0,66,37,1967,4,7
"9673",1967-04-08,0,51,44,1967,4,8
"9674",1967-04-09,0.03,53,43,1967,4,9
"9675",1967-04-10,0.01,58,40,1967,4,10
"9676",1967-04-11,0,65,38,1967,4,11
"9677",1967-04-12,0.15,53,39,1967,4,12
"9678",1967-04-13,0.45,47,36,1967,4,13
"9679",1967-04-14,0.02,51,33,1967,4,14
"9680",1967-04-15,0,54,31,1967,4,15
"9681",1967-04-16,0.25,45,37,1967,4,16
"9682",1967-04-17,0.16,51,36,1967,4,17
"9683",1967-04-18,0.1,51,40,1967,4,18
"9684",1967-04-19,0,57,33,1967,4,19
"9685",1967-04-20,0,59,34,1967,4,20
"9686",1967-04-21,0,59,41,1967,4,21
"9687",1967-04-22,0.01,63,36,1967,4,22
"9688",1967-04-23,0,62,45,1967,4,23
"9689",1967-04-24,0.02,60,40,1967,4,24
"9690",1967-04-25,0.48,50,41,1967,4,25
"9691",1967-04-26,0.13,53,37,1967,4,26
"9692",1967-04-27,0.16,52,38,1967,4,27
"9693",1967-04-28,0,53,37,1967,4,28
"9694",1967-04-29,0,55,34,1967,4,29
"9695",1967-04-30,0,59,44,1967,4,30
"9696",1967-05-01,0,61,43,1967,5,1
"9697",1967-05-02,0,54,41,1967,5,2
"9698",1967-05-03,0,59,46,1967,5,3
"9699",1967-05-04,0,59,45,1967,5,4
"9700",1967-05-05,0,71,45,1967,5,5
"9701",1967-05-06,0,70,48,1967,5,6
"9702",1967-05-07,0,72,43,1967,5,7
"9703",1967-05-08,0.02,69,47,1967,5,8
"9704",1967-05-09,0.28,54,44,1967,5,9
"9705",1967-05-10,0.02,57,39,1967,5,10
"9706",1967-05-11,0.03,60,43,1967,5,11
"9707",1967-05-12,0,59,45,1967,5,12
"9708",1967-05-13,0,62,44,1967,5,13
"9709",1967-05-14,0,71,42,1967,5,14
"9710",1967-05-15,0,77,47,1967,5,15
"9711",1967-05-16,0,85,46,1967,5,16
"9712",1967-05-17,0,75,51,1967,5,17
"9713",1967-05-18,0,77,50,1967,5,18
"9714",1967-05-19,0,82,50,1967,5,19
"9715",1967-05-20,0,87,49,1967,5,20
"9716",1967-05-21,0,79,50,1967,5,21
"9717",1967-05-22,0,72,50,1967,5,22
"9718",1967-05-23,0,67,43,1967,5,23
